vector,alpha,layer,country,translated,subtask,local_ans_steer,local_ans_no_steer,local_ans_hinted
per-task-culture (en),2,17,France,True,culturedistil,0.525974025974026,0.525974025974026,0.7727272727272727
per-task-culture (en),2,17,France,True,names,0.6037735849056604,0.589622641509434,0.8584905660377359
per-task-culture (en),2,17,Russia,False,cities,0.4057142857142857,0.38857142857142857,1.0
per-task-culture (en),2,17,Russia,False,culturebench,0.6904761904761905,0.6904761904761905,0.8333333333333334
per-task-culture (en),2,17,Russia,False,culturedistil,0.43670886075949367,0.4430379746835443,0.8860759493670886
per-task-culture (en),2,17,Russia,False,names,0.5797101449275363,0.5797101449275363,0.9347826086956522
per-task-culture (en),2,17,Russia,True,cities,0.42857142857142855,0.38285714285714284,1.0
per-task-culture (en),2,17,Russia,True,culturebench,0.6666666666666666,0.6666666666666666,0.7380952380952381
per-task-culture (en),2,17,Russia,True,culturedistil,0.6582278481012658,0.6455696202531646,0.8164556962025317
per-task-culture (en),2,17,Russia,True,names,0.5144927536231884,0.5072463768115942,0.8768115942028986
per-task-culture (en),2,17,Turkey,False,cities,0.4114285714285714,0.42857142857142855,1.0
per-task-culture (en),2,17,Turkey,False,culturebench,0.7017543859649122,0.7017543859649122,0.8421052631578947
per-task-culture (en),2,17,Turkey,False,culturedistil,0.49504950495049505,0.49504950495049505,0.905940594059406
per-task-culture (en),2,17,Turkey,False,names,0.6220095693779905,0.6172248803827751,0.9904306220095693
per-task-culture (en),2,17,Turkey,True,cities,0.33714285714285713,0.30857142857142855,1.0
per-task-culture (en),2,17,Turkey,True,culturebench,0.6666666666666666,0.6578947368421053,0.8508771929824561
per-task-culture (en),2,17,Turkey,True,culturedistil,0.599009900990099,0.6039603960396039,0.8118811881188119
per-task-culture (en),2,17,Turkey,True,names,0.6842105263157895,0.6698564593301436,0.9904306220095693
per-task-culture (en),2,17,United States,True,cities,0.5540540540540541,0.527027027027027,1.0
per-task-culture (en),2,17,United States,True,culturebench,0.9,0.8833333333333333,0.95
per-task-culture (en),2,17,United States,True,culturedistil,0.5173410404624278,0.5115606936416185,0.7572254335260116
per-task-culture (en),2,17,United States,True,names,0.4675324675324675,0.4753246753246753,0.8727272727272727
per-task-culture (en),2,18,Bangladesh,False,cities,0.4444444444444444,0.4148148148148148,1.0
per-task-culture (en),2,18,Bangladesh,False,culturebench,0.76,0.76,0.9066666666666666
per-task-culture (en),2,18,Bangladesh,False,culturedistil,0.5064102564102564,0.5064102564102564,0.8974358974358975
per-task-culture (en),2,18,Bangladesh,False,names,0.6037735849056604,0.5754716981132075,0.9858490566037735
per-task-culture (en),2,18,Bangladesh,True,cities,0.4888888888888889,0.45925925925925926,1.0
per-task-culture (en),2,18,Bangladesh,True,culturebench,0.76,0.7333333333333333,0.8133333333333334
per-task-culture (en),2,18,Bangladesh,True,culturedistil,0.48717948717948717,0.5,0.7692307692307693
per-task-culture (en),2,18,Bangladesh,True,names,0.8160377358490566,0.7924528301886793,0.9481132075471698
per-task-culture (en),2,18,France,False,cities,0.5314285714285715,0.49142857142857144,1.0
per-task-culture (en),2,18,France,False,culturebench,0.6923076923076923,0.717948717948718,0.9487179487179487
per-task-culture (en),2,18,France,False,culturedistil,0.4155844155844156,0.42857142857142855,0.8636363636363636
per-task-culture (en),2,18,France,False,names,0.5943396226415094,0.5849056603773585,0.8301886792452831
per-task-culture (en),2,18,France,True,cities,0.46285714285714286,0.4514285714285714,1.0
per-task-culture (en),2,18,France,True,culturebench,0.8205128205128205,0.8205128205128205,0.9487179487179487
per-task-culture (en),2,18,France,True,culturedistil,0.525974025974026,0.525974025974026,0.7727272727272727
per-task-culture (en),2,18,France,True,names,0.589622641509434,0.589622641509434,0.8584905660377359
per-task-culture (en),2,18,Russia,False,cities,0.4342857142857143,0.38857142857142857,1.0
per-task-culture (en),2,18,Russia,False,culturebench,0.7023809523809523,0.6904761904761905,0.8333333333333334
per-task-culture (en),2,18,Russia,False,culturedistil,0.45569620253164556,0.4430379746835443,0.8860759493670886
per-task-culture (en),2,18,Russia,False,names,0.5869565217391305,0.5797101449275363,0.9347826086956522
per-task-culture (en),2,18,Russia,True,cities,0.4342857142857143,0.38285714285714284,1.0
per-task-culture (en),2,18,Russia,True,culturebench,0.6666666666666666,0.6666666666666666,0.7380952380952381
per-task-culture (en),2,18,Russia,True,culturedistil,0.6518987341772152,0.6455696202531646,0.8164556962025317
per-task-culture (en),2,18,Russia,True,names,0.5362318840579711,0.5072463768115942,0.8768115942028986
per-task-culture (en),2,18,Turkey,False,cities,0.44571428571428573,0.42857142857142855,1.0
per-task-culture (en),2,18,Turkey,False,culturebench,0.7017543859649122,0.7017543859649122,0.8421052631578947
per-task-culture (en),2,18,Turkey,False,culturedistil,0.504950495049505,0.49504950495049505,0.905940594059406
per-task-culture (en),2,18,Turkey,False,names,0.6267942583732058,0.6172248803827751,0.9904306220095693
per-task-culture (en),2,18,Turkey,True,cities,0.35428571428571426,0.30857142857142855,1.0
per-task-culture (en),2,18,Turkey,True,culturebench,0.6666666666666666,0.6578947368421053,0.8508771929824561
per-task-culture (en),2,18,Turkey,True,culturedistil,0.599009900990099,0.6039603960396039,0.8118811881188119
per-task-culture (en),2,18,Turkey,True,names,0.6985645933014354,0.6698564593301436,0.9904306220095693
per-task-culture (en),2,18,United States,True,cities,0.5783783783783784,0.527027027027027,1.0
per-task-culture (en),2,18,United States,True,culturebench,0.9,0.8833333333333333,0.95
per-task-culture (en),2,18,United States,True,culturedistil,0.5144508670520231,0.5115606936416185,0.7572254335260116
per-task-culture (en),2,18,United States,True,names,0.4857142857142857,0.4753246753246753,0.8727272727272727
per-task-culture (en),2,19,Bangladesh,False,cities,0.45925925925925926,0.4148148148148148,1.0
per-task-culture (en),2,19,Bangladesh,False,culturebench,0.7733333333333333,0.76,0.9066666666666666
per-task-culture (en),2,19,Bangladesh,False,culturedistil,0.5256410256410257,0.5064102564102564,0.8974358974358975
per-task-culture (en),2,19,Bangladesh,False,names,0.6462264150943396,0.5754716981132075,0.9858490566037735
per-task-culture (en),2,19,Bangladesh,True,cities,0.4962962962962963,0.45925925925925926,1.0
per-task-culture (en),2,19,Bangladesh,True,culturebench,0.76,0.7333333333333333,0.8133333333333334
per-task-culture (en),2,19,Bangladesh,True,culturedistil,0.5128205128205128,0.5,0.7692307692307693
per-task-culture (en),2,19,Bangladesh,True,names,0.839622641509434,0.7924528301886793,0.9481132075471698
per-task-culture (en),2,19,France,False,cities,0.4857142857142857,0.49142857142857144,1.0
per-task-culture (en),2,19,France,False,culturebench,0.6923076923076923,0.717948717948718,0.9487179487179487
per-task-culture (en),2,19,France,False,culturedistil,0.43506493506493504,0.42857142857142855,0.8636363636363636
per-task-culture (en),2,19,France,False,names,0.6084905660377359,0.5849056603773585,0.8301886792452831
per-task-culture (en),2,19,France,True,cities,0.4514285714285714,0.4514285714285714,1.0
per-task-culture (en),2,19,France,True,culturebench,0.8205128205128205,0.8205128205128205,0.9487179487179487
per-task-culture (en),2,19,France,True,culturedistil,0.5324675324675324,0.525974025974026,0.7727272727272727
per-task-culture (en),2,19,France,True,names,0.589622641509434,0.589622641509434,0.8584905660377359
per-task-culture (en),2,19,Russia,False,cities,0.44,0.38857142857142857,1.0
per-task-culture (en),2,19,Russia,False,culturebench,0.7142857142857143,0.6904761904761905,0.8333333333333334
per-task-culture (en),2,19,Russia,False,culturedistil,0.45569620253164556,0.4430379746835443,0.8860759493670886
per-task-culture (en),2,19,Russia,False,names,0.6086956521739131,0.5797101449275363,0.9347826086956522
per-task-culture (en),2,19,Russia,True,cities,0.46285714285714286,0.38285714285714284,1.0
per-task-culture (en),2,19,Russia,True,culturebench,0.6666666666666666,0.6666666666666666,0.7380952380952381
per-task-culture (en),2,19,Russia,True,culturedistil,0.6518987341772152,0.6455696202531646,0.8164556962025317
per-task-culture (en),2,19,Russia,True,names,0.5362318840579711,0.5072463768115942,0.8768115942028986
per-task-culture (en),2,19,Turkey,False,cities,0.44,0.42857142857142855,1.0
per-task-culture (en),2,19,Turkey,False,culturebench,0.7192982456140351,0.7017543859649122,0.8421052631578947
per-task-culture (en),2,19,Turkey,False,culturedistil,0.504950495049505,0.49504950495049505,0.905940594059406
per-task-culture (en),2,19,Turkey,False,names,0.6363636363636364,0.6172248803827751,0.9904306220095693
per-task-culture (en),2,19,Turkey,True,cities,0.33714285714285713,0.30857142857142855,1.0
per-task-culture (en),2,19,Turkey,True,culturebench,0.6666666666666666,0.6578947368421053,0.8508771929824561
per-task-culture (en),2,19,Turkey,True,culturedistil,0.6039603960396039,0.6039603960396039,0.8118811881188119
per-task-culture (en),2,19,Turkey,True,names,0.7081339712918661,0.6698564593301436,0.9904306220095693
per-task-culture (en),2,19,United States,True,cities,0.6027027027027027,0.527027027027027,1.0
per-task-culture (en),2,19,United States,True,culturebench,0.9,0.8833333333333333,0.95
per-task-culture (en),2,19,United States,True,culturedistil,0.5173410404624278,0.5115606936416185,0.7572254335260116
per-task-culture (en),2,19,United States,True,names,0.4753246753246753,0.4753246753246753,0.8727272727272727
per-task-culture (en),2,20,Bangladesh,False,cities,0.43703703703703706,0.4148148148148148,1.0
per-task-culture (en),2,20,Bangladesh,False,culturebench,0.7733333333333333,0.76,0.9066666666666666
per-task-culture (en),2,20,Bangladesh,False,culturedistil,0.5384615384615384,0.5064102564102564,0.8974358974358975
per-task-culture (en),2,20,Bangladesh,False,names,0.7877358490566038,0.5754716981132075,0.9858490566037735
per-task-culture (en),2,20,Bangladesh,True,cities,0.5185185185185185,0.45925925925925926,1.0
per-task-culture (en),2,20,Bangladesh,True,culturebench,0.76,0.7333333333333333,0.8133333333333334
per-task-culture (en),2,20,Bangladesh,True,culturedistil,0.5064102564102564,0.5,0.7692307692307693
per-task-culture (en),2,20,Bangladesh,True,names,0.839622641509434,0.7924528301886793,0.9481132075471698
per-task-culture (en),2,20,France,False,cities,0.45714285714285713,0.49142857142857144,1.0
per-task-culture (en),2,20,France,False,culturebench,0.717948717948718,0.717948717948718,0.9487179487179487
per-task-culture (en),2,20,France,False,culturedistil,0.44805194805194803,0.42857142857142855,0.8636363636363636
per-task-culture (en),2,20,France,False,names,0.6226415094339622,0.5849056603773585,0.8301886792452831
per-task-culture (en),2,20,France,True,cities,0.46285714285714286,0.4514285714285714,1.0
per-task-culture (en),2,20,France,True,culturebench,0.8461538461538461,0.8205128205128205,0.9487179487179487
per-task-culture (en),2,20,France,True,culturedistil,0.538961038961039,0.525974025974026,0.7727272727272727
per-task-culture (en),2,20,France,True,names,0.6226415094339622,0.589622641509434,0.8584905660377359
per-task-culture (en),2,20,Russia,False,cities,0.4342857142857143,0.38857142857142857,1.0
per-task-culture (en),2,20,Russia,False,culturebench,0.7023809523809523,0.6904761904761905,0.8333333333333334
per-task-culture (en),2,20,Russia,False,culturedistil,0.46835443037974683,0.4430379746835443,0.8860759493670886
per-task-culture (en),2,20,Russia,False,names,0.6594202898550725,0.5797101449275363,0.9347826086956522
per-task-culture (en),2,20,Russia,True,cities,0.48,0.38285714285714284,1.0
per-task-culture (en),2,20,Russia,True,culturebench,0.6666666666666666,0.6666666666666666,0.7380952380952381
per-task-culture (en),2,20,Russia,True,culturedistil,0.6708860759493671,0.6455696202531646,0.8164556962025317
per-task-culture (en),2,20,Russia,True,names,0.572463768115942,0.5072463768115942,0.8768115942028986
per-task-culture (en),2,20,Turkey,False,cities,0.44571428571428573,0.42857142857142855,1.0
per-task-culture (en),2,20,Turkey,False,culturebench,0.7105263157894737,0.7017543859649122,0.8421052631578947
per-task-culture (en),2,20,Turkey,False,culturedistil,0.5148514851485149,0.49504950495049505,0.905940594059406
per-task-culture (en),2,20,Turkey,False,names,0.6985645933014354,0.6172248803827751,0.9904306220095693
per-task-culture (en),2,20,Turkey,True,cities,0.34285714285714286,0.30857142857142855,1.0
per-task-culture (en),2,20,Turkey,True,culturebench,0.6578947368421053,0.6578947368421053,0.8508771929824561
per-task-culture (en),2,20,Turkey,True,culturedistil,0.6188118811881188,0.6039603960396039,0.8118811881188119
per-task-culture (en),2,20,Turkey,True,names,0.7799043062200957,0.6698564593301436,0.9904306220095693
per-task-culture (en),2,20,United States,True,cities,0.6756756756756757,0.527027027027027,1.0
per-task-culture (en),2,20,United States,True,culturebench,0.9,0.8833333333333333,0.95
per-task-culture (en),2,20,United States,True,culturedistil,0.5173410404624278,0.5115606936416185,0.7572254335260116
per-task-culture (en),2,20,United States,True,names,0.5324675324675324,0.4753246753246753,0.8727272727272727
per-task-culture (en),2,21,Bangladesh,False,cities,0.5185185185185185,0.4148148148148148,1.0
per-task-culture (en),2,21,Bangladesh,False,culturebench,0.8133333333333334,0.76,0.9066666666666666
per-task-culture (en),2,21,Bangladesh,False,culturedistil,0.5705128205128205,0.5064102564102564,0.8974358974358975
per-task-culture (en),2,21,Bangladesh,False,names,0.9056603773584906,0.5754716981132075,0.9858490566037735
per-task-culture (en),2,21,Bangladesh,True,cities,0.5185185185185185,0.45925925925925926,1.0
per-task-culture (en),2,21,Bangladesh,True,culturebench,0.7333333333333333,0.7333333333333333,0.8133333333333334
per-task-culture (en),2,21,Bangladesh,True,culturedistil,0.5576923076923077,0.5,0.7692307692307693
per-task-culture (en),2,21,Bangladesh,True,names,0.910377358490566,0.7924528301886793,0.9481132075471698
per-task-culture (en),2,21,France,False,cities,0.5657142857142857,0.49142857142857144,1.0
per-task-culture (en),2,21,France,False,culturebench,0.717948717948718,0.717948717948718,0.9487179487179487
per-task-culture (en),2,21,France,False,culturedistil,0.5194805194805194,0.42857142857142855,0.8636363636363636
per-task-culture (en),2,21,France,False,names,0.7122641509433962,0.5849056603773585,0.8301886792452831
per-task-culture (en),2,21,France,True,cities,0.4514285714285714,0.4514285714285714,1.0
per-task-culture (en),2,21,France,True,culturebench,0.8205128205128205,0.8205128205128205,0.9487179487179487
per-task-culture (en),2,21,France,True,culturedistil,0.5584415584415584,0.525974025974026,0.7727272727272727
per-task-culture (en),2,21,France,True,names,0.6933962264150944,0.589622641509434,0.8584905660377359
per-task-culture (en),2,21,Russia,False,cities,0.44571428571428573,0.38857142857142857,1.0
per-task-culture (en),2,21,Russia,False,culturebench,0.7261904761904762,0.6904761904761905,0.8333333333333334
per-task-culture (en),2,21,Russia,False,culturedistil,0.569620253164557,0.4430379746835443,0.8860759493670886
per-task-culture (en),2,21,Russia,False,names,0.8478260869565217,0.5797101449275363,0.9347826086956522
per-task-culture (en),2,21,Russia,True,cities,0.8628571428571429,0.38285714285714284,1.0
per-task-culture (en),2,21,Russia,True,culturebench,0.6904761904761905,0.6666666666666666,0.7380952380952381
per-task-culture (en),2,21,Russia,True,culturedistil,0.7025316455696202,0.6455696202531646,0.8164556962025317
per-task-culture (en),2,21,Russia,True,names,0.6521739130434783,0.5072463768115942,0.8768115942028986
per-task-culture (en),2,21,Turkey,False,cities,0.6114285714285714,0.42857142857142855,1.0
per-task-culture (en),2,21,Turkey,False,culturebench,0.7280701754385965,0.7017543859649122,0.8421052631578947
per-task-culture (en),2,21,Turkey,False,culturedistil,0.5297029702970297,0.49504950495049505,0.905940594059406
per-task-culture (en),2,21,Turkey,False,names,0.9234449760765551,0.6172248803827751,0.9904306220095693
per-task-culture (en),2,21,Turkey,True,cities,0.5314285714285715,0.30857142857142855,1.0
per-task-culture (en),2,21,Turkey,True,culturebench,0.7017543859649122,0.6578947368421053,0.8508771929824561
per-task-culture (en),2,21,Turkey,True,culturedistil,0.6237623762376238,0.6039603960396039,0.8118811881188119
per-task-culture (en),2,21,Turkey,True,names,0.8947368421052632,0.6698564593301436,0.9904306220095693
per-task-culture (en),2,21,United States,True,cities,0.8891891891891892,0.527027027027027,1.0
per-task-culture (en),2,21,United States,True,culturebench,0.9333333333333333,0.8833333333333333,0.95
per-task-culture (en),2,21,United States,True,culturedistil,0.5578034682080925,0.5115606936416185,0.7572254335260116
per-task-culture (en),2,21,United States,True,names,0.6181818181818182,0.4753246753246753,0.8727272727272727
per-task-culture (en),2,22,Bangladesh,False,cities,0.562962962962963,0.4148148148148148,1.0
per-task-culture (en),2,22,Bangladesh,False,culturebench,0.8,0.76,0.9066666666666666
per-task-culture (en),2,22,Bangladesh,False,culturedistil,0.6089743589743589,0.5064102564102564,0.8974358974358975
per-task-culture (en),2,22,Bangladesh,False,names,0.7783018867924528,0.5754716981132075,0.9858490566037735
per-task-culture (en),2,22,Bangladesh,True,cities,0.5111111111111111,0.45925925925925926,1.0
per-task-culture (en),2,22,Bangladesh,True,culturebench,0.72,0.7333333333333333,0.8133333333333334
per-task-culture (en),2,22,Bangladesh,True,culturedistil,0.5448717948717948,0.5,0.7692307692307693
per-task-culture (en),2,22,Bangladesh,True,names,0.7405660377358491,0.7924528301886793,0.9481132075471698
per-task-culture (en),2,22,France,False,cities,0.52,0.49142857142857144,1.0
per-task-culture (en),2,22,France,False,culturebench,0.717948717948718,0.717948717948718,0.9487179487179487
per-task-culture (en),2,22,France,False,culturedistil,0.5454545454545454,0.42857142857142855,0.8636363636363636
per-task-culture (en),2,22,France,False,names,0.660377358490566,0.5849056603773585,0.8301886792452831
per-task-culture (en),2,22,France,True,cities,0.44571428571428573,0.4514285714285714,1.0
per-task-culture (en),2,22,France,True,culturebench,0.8974358974358975,0.8205128205128205,0.9487179487179487
per-task-culture (en),2,22,France,True,culturedistil,0.577922077922078,0.525974025974026,0.7727272727272727
per-task-culture (en),2,22,France,True,names,0.6650943396226415,0.589622641509434,0.8584905660377359
per-task-culture (en),2,22,Russia,False,cities,0.4228571428571429,0.38857142857142857,1.0
per-task-culture (en),2,22,Russia,False,culturebench,0.7261904761904762,0.6904761904761905,0.8333333333333334
per-task-culture (en),2,22,Russia,False,culturedistil,0.6392405063291139,0.4430379746835443,0.8860759493670886
per-task-culture (en),2,22,Russia,False,names,0.855072463768116,0.5797101449275363,0.9347826086956522
per-task-culture (en),2,22,Russia,True,cities,0.64,0.38285714285714284,1.0
per-task-culture (en),2,22,Russia,True,culturebench,0.7261904761904762,0.6666666666666666,0.7380952380952381
per-task-culture (en),2,22,Russia,True,culturedistil,0.7341772151898734,0.6455696202531646,0.8164556962025317
per-task-culture (en),2,22,Russia,True,names,0.6811594202898551,0.5072463768115942,0.8768115942028986
per-task-culture (en),2,22,Turkey,False,cities,0.5314285714285715,0.42857142857142855,1.0
per-task-culture (en),2,22,Turkey,False,culturebench,0.7017543859649122,0.7017543859649122,0.8421052631578947
per-task-culture (en),2,22,Turkey,False,culturedistil,0.5247524752475248,0.49504950495049505,0.905940594059406
per-task-culture (en),2,22,Turkey,False,names,0.8564593301435407,0.6172248803827751,0.9904306220095693
per-task-culture (en),2,22,Turkey,True,cities,0.44571428571428573,0.30857142857142855,1.0
per-task-culture (en),2,22,Turkey,True,culturebench,0.7017543859649122,0.6578947368421053,0.8508771929824561
per-task-culture (en),2,22,Turkey,True,culturedistil,0.6089108910891089,0.6039603960396039,0.8118811881188119
per-task-culture (en),2,22,Turkey,True,names,0.8660287081339713,0.6698564593301436,0.9904306220095693
per-task-culture (en),2,22,United States,True,cities,0.8945945945945946,0.527027027027027,1.0
per-task-culture (en),2,22,United States,True,culturebench,0.9333333333333333,0.8833333333333333,0.95
per-task-culture (en),2,22,United States,True,culturedistil,0.546242774566474,0.5115606936416185,0.7572254335260116
per-task-culture (en),2,22,United States,True,names,0.6181818181818182,0.4753246753246753,0.8727272727272727
per-task-culture (en),2,23,Bangladesh,False,cities,0.6,0.4148148148148148,1.0
per-task-culture (en),2,23,Bangladesh,False,culturebench,0.8666666666666667,0.76,0.9066666666666666
per-task-culture (en),2,23,Bangladesh,False,culturedistil,0.6602564102564102,0.5064102564102564,0.8974358974358975
per-task-culture (en),2,23,Bangladesh,False,names,0.7783018867924528,0.5754716981132075,0.9858490566037735
per-task-culture (en),2,23,Bangladesh,True,cities,0.5111111111111111,0.45925925925925926,1.0
per-task-culture (en),2,23,Bangladesh,True,culturebench,0.72,0.7333333333333333,0.8133333333333334
per-task-culture (en),2,23,Bangladesh,True,culturedistil,0.5897435897435898,0.5,0.7692307692307693
per-task-culture (en),2,23,Bangladesh,True,names,0.5377358490566038,0.7924528301886793,0.9481132075471698
per-task-culture (en),2,23,France,False,cities,0.5314285714285715,0.49142857142857144,1.0
per-task-culture (en),2,23,France,False,culturebench,0.7692307692307693,0.717948717948718,0.9487179487179487
per-task-culture (en),2,23,France,False,culturedistil,0.5974025974025974,0.42857142857142855,0.8636363636363636
per-task-culture (en),2,23,France,False,names,0.7405660377358491,0.5849056603773585,0.8301886792452831
per-task-culture (en),2,23,France,True,cities,0.44571428571428573,0.4514285714285714,1.0
per-task-culture (en),2,23,France,True,culturebench,0.8717948717948718,0.8205128205128205,0.9487179487179487
per-task-culture (en),2,23,France,True,culturedistil,0.6363636363636364,0.525974025974026,0.7727272727272727
per-task-culture (en),2,23,France,True,names,0.7169811320754716,0.589622641509434,0.8584905660377359
per-task-culture (en),2,23,Russia,False,cities,0.6514285714285715,0.38857142857142857,1.0
per-task-culture (en),2,23,Russia,False,culturebench,0.7142857142857143,0.6904761904761905,0.8333333333333334
per-task-culture (en),2,23,Russia,False,culturedistil,0.7278481012658228,0.4430379746835443,0.8860759493670886
per-task-culture (en),2,23,Russia,False,names,0.927536231884058,0.5797101449275363,0.9347826086956522
per-task-culture (en),2,23,Russia,True,cities,0.5828571428571429,0.38285714285714284,1.0
per-task-culture (en),2,23,Russia,True,culturebench,0.7380952380952381,0.6666666666666666,0.7380952380952381
per-task-culture (en),2,23,Russia,True,culturedistil,0.7341772151898734,0.6455696202531646,0.8164556962025317
per-task-culture (en),2,23,Russia,True,names,0.6956521739130435,0.5072463768115942,0.8768115942028986
per-task-culture (en),2,23,Turkey,False,cities,0.6228571428571429,0.42857142857142855,1.0
per-task-culture (en),2,23,Turkey,False,culturebench,0.6754385964912281,0.7017543859649122,0.8421052631578947
per-task-culture (en),2,23,Turkey,False,culturedistil,0.5792079207920792,0.49504950495049505,0.905940594059406
per-task-culture (en),2,23,Turkey,False,names,0.8899521531100478,0.6172248803827751,0.9904306220095693
per-task-culture (en),2,23,Turkey,True,cities,0.44571428571428573,0.30857142857142855,1.0
per-task-culture (en),2,23,Turkey,True,culturebench,0.7280701754385965,0.6578947368421053,0.8508771929824561
per-task-culture (en),2,23,Turkey,True,culturedistil,0.6386138613861386,0.6039603960396039,0.8118811881188119
per-task-culture (en),2,23,Turkey,True,names,0.8038277511961722,0.6698564593301436,0.9904306220095693
per-task-culture (en),2,23,United States,True,cities,0.6243243243243243,0.527027027027027,1.0
per-task-culture (en),2,23,United States,True,culturebench,0.95,0.8833333333333333,0.95
per-task-culture (en),2,23,United States,True,culturedistil,0.5895953757225434,0.5115606936416185,0.7572254335260116
per-task-culture (en),2,23,United States,True,names,0.548051948051948,0.4753246753246753,0.8727272727272727
per-task-culture (en),2,24,Bangladesh,False,cities,0.6222222222222222,0.4148148148148148,1.0
per-task-culture (en),2,24,Bangladesh,False,culturebench,0.8533333333333334,0.76,0.9066666666666666
per-task-culture (en),2,24,Bangladesh,False,culturedistil,0.6794871794871795,0.5064102564102564,0.8974358974358975
per-task-culture (en),2,24,Bangladesh,False,names,0.6698113207547169,0.5754716981132075,0.9858490566037735
per-task-culture (en),2,24,Bangladesh,True,cities,0.5111111111111111,0.45925925925925926,1.0
per-task-culture (en),2,24,Bangladesh,True,culturebench,0.72,0.7333333333333333,0.8133333333333334
per-task-culture (en),2,24,Bangladesh,True,culturedistil,0.6025641025641025,0.5,0.7692307692307693
per-task-culture (en),2,24,Bangladesh,True,names,0.5613207547169812,0.7924528301886793,0.9481132075471698
per-task-culture (en),2,24,France,False,cities,0.5485714285714286,0.49142857142857144,1.0
per-task-culture (en),2,24,France,False,culturebench,0.7692307692307693,0.717948717948718,0.9487179487179487
per-task-culture (en),2,24,France,False,culturedistil,0.5974025974025974,0.42857142857142855,0.8636363636363636
per-task-culture (en),2,24,France,False,names,0.7405660377358491,0.5849056603773585,0.8301886792452831
per-task-culture (en),2,24,France,True,cities,0.44571428571428573,0.4514285714285714,1.0
per-task-culture (en),2,24,France,True,culturebench,0.8461538461538461,0.8205128205128205,0.9487179487179487
per-task-culture (en),2,24,France,True,culturedistil,0.6168831168831169,0.525974025974026,0.7727272727272727
per-task-culture (en),2,24,France,True,names,0.6745283018867925,0.589622641509434,0.8584905660377359
per-task-culture (en),2,24,Russia,False,cities,0.7771428571428571,0.38857142857142857,1.0
per-task-culture (en),2,24,Russia,False,culturebench,0.7023809523809523,0.6904761904761905,0.8333333333333334
per-task-culture (en),2,24,Russia,False,culturedistil,0.7341772151898734,0.4430379746835443,0.8860759493670886
per-task-culture (en),2,24,Russia,False,names,0.9347826086956522,0.5797101449275363,0.9347826086956522
per-task-culture (en),2,24,Russia,True,cities,0.7942857142857143,0.38285714285714284,1.0
per-task-culture (en),2,24,Russia,True,culturebench,0.7619047619047619,0.6666666666666666,0.7380952380952381
per-task-culture (en),2,24,Russia,True,culturedistil,0.7341772151898734,0.6455696202531646,0.8164556962025317
per-task-culture (en),2,24,Russia,True,names,0.6884057971014492,0.5072463768115942,0.8768115942028986
per-task-culture (en),2,24,Turkey,False,cities,0.7314285714285714,0.42857142857142855,1.0
per-task-culture (en),2,24,Turkey,False,culturebench,0.6929824561403509,0.7017543859649122,0.8421052631578947
per-task-culture (en),2,24,Turkey,False,culturedistil,0.594059405940594,0.49504950495049505,0.905940594059406
per-task-culture (en),2,24,Turkey,False,names,0.8803827751196173,0.6172248803827751,0.9904306220095693
per-task-culture (en),2,24,Turkey,True,cities,0.45714285714285713,0.30857142857142855,1.0
per-task-culture (en),2,24,Turkey,True,culturebench,0.7543859649122807,0.6578947368421053,0.8508771929824561
per-task-culture (en),2,24,Turkey,True,culturedistil,0.6485148514851485,0.6039603960396039,0.8118811881188119
per-task-culture (en),2,24,Turkey,True,names,0.8755980861244019,0.6698564593301436,0.9904306220095693
per-task-culture (en),2,24,United States,True,cities,0.6162162162162163,0.527027027027027,1.0
per-task-culture (en),2,24,United States,True,culturebench,0.95,0.8833333333333333,0.95
per-task-culture (en),2,24,United States,True,culturedistil,0.6011560693641619,0.5115606936416185,0.7572254335260116
per-task-culture (en),2,24,United States,True,names,0.5662337662337662,0.4753246753246753,0.8727272727272727
per-task-culture (en),2,25,Bangladesh,False,cities,0.6666666666666666,0.4148148148148148,1.0
per-task-culture (en),2,25,Bangladesh,False,culturebench,0.8533333333333334,0.76,0.9066666666666666
per-task-culture (en),2,25,Bangladesh,False,culturedistil,0.7371794871794872,0.5064102564102564,0.8974358974358975
per-task-culture (en),2,25,Bangladesh,False,names,0.7924528301886793,0.5754716981132075,0.9858490566037735
per-task-culture (en),2,25,Bangladesh,True,cities,0.5111111111111111,0.45925925925925926,1.0
per-task-culture (en),2,25,Bangladesh,True,culturebench,0.76,0.7333333333333333,0.8133333333333334
per-task-culture (en),2,25,Bangladesh,True,culturedistil,0.6282051282051282,0.5,0.7692307692307693
per-task-culture (en),2,25,Bangladesh,True,names,0.6367924528301887,0.7924528301886793,0.9481132075471698
per-task-culture (en),2,25,France,False,cities,0.5371428571428571,0.49142857142857144,1.0
per-task-culture (en),2,25,France,False,culturebench,0.7435897435897436,0.717948717948718,0.9487179487179487
per-task-culture (en),2,25,France,False,culturedistil,0.6168831168831169,0.42857142857142855,0.8636363636363636
per-task-culture (en),2,25,France,False,names,0.7216981132075472,0.5849056603773585,0.8301886792452831
per-task-culture (en),2,25,France,True,cities,0.44571428571428573,0.4514285714285714,1.0
per-task-culture (en),2,25,France,True,culturebench,0.7948717948717948,0.8205128205128205,0.9487179487179487
per-task-culture (en),2,25,France,True,culturedistil,0.6428571428571429,0.525974025974026,0.7727272727272727
per-task-culture (en),2,25,France,True,names,0.6556603773584906,0.589622641509434,0.8584905660377359
